rank,youtuber,subscribers,video_views,category,title,uploads,country,abbreviation,channel_type,video_views_rank,country_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,gross_tertiary_education_enrollment,population,unemployment_rate,urban_population,created_at
276,That Little Puff,23700000,20289689389.0,Pets & Animals,That Little Puff,769,United States,US,Animals,118.0,81.0,755054000.0,188800.0,3000000.0,2300000.0,36200000.0,1100000.0,88.2,328239523.0,14.7,270663028.0,2020-08-29
308,The Chainsmokers,22600000,14231943358.0,Music,The Chainsmokers,180,United States,US,Music,246.0,88.0,81660000.0,20400.0,326600.0,245000.0,3900000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2012-09-22
882,The Infographics Show,13200000,5263540904.0,Education,The Infographics Show,4279,United States,US,Education,1252.0,168.0,51820000.0,13000.0,207300.0,155500.0,2500000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2011-02-26
911,The LaBrant Fam,13000000,4637474071.0,Comedy,The LaBrant Fam,612,United States,US,People,1557.0,170.0,42412000.0,0.0,0.0,0.0,0.0,201440.14589809292,88.2,328239523.0,14.7,270663028.0,2012-08-24
238,The Lallantop,25200000,10409352249.0,News & Politics,The Lallantop,51129,India,IN,News,408.0,52.0,273920000.0,68500.0,1100000.0,821800.0,13100000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2015-03-23
182,The Late Late Show with James Corden,28400000,9956764048.0,Entertainment,The Late Late Show with James Corden,5809,United States,US,Entertainment,445.0,53.0,26435000.0,6600.0,105700.0,79300.0,1300000.0,480733.74544435524,88.2,328239523.0,14.7,270663028.0,2006-11-21
653,The MriDul,15200000,4503880875.0,Comedy,The MriDul,106,India,IN,Comedy,1593.0,102.0,98329000.0,24600.0,393300.0,295000.0,4700000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2015-03-14
860,The Q,13400000,4306212515.0,People & Blogs,Tom Duggan,96,United States,US,Sports,3846885.0,7615.0,3.0,0.0,0.01,0.01,0.14,1.0,88.2,328239523.0,14.7,270663028.0,2006-01-17
343,The Royalty Family,21300000,6269945014.0,People & Blogs,The Royalty Family,733,United States,US,People,982.0,98.0,160227000.0,40100.0,640900.0,480700.0,7700000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2017-04-13
922,The Shiny Peanut,12900000,2848466522.0,Education,The Shiny Peanut,2337,Indonesia,ID,Entertainment,3109.0,32.0,837700.0,209.0,3400.0,2500.0,40200.0,196566.92523892014,28.1,270203917.0,4.69,151509724.0,2016-10-26
718,The Slow Mo Guys,14700000,2465473772.0,Entertainment,The Slow Mo Guys,317,United States,US,Education,3746.0,154.0,18978000.0,4700.0,75900.0,56900.0,911000.0,230981.59204862194,88.2,328239523.0,14.7,270663028.0,2010-08-15
153,The Tonight Show Starring Jimmy Fallon,31200000,17111726160.0,Comedy,The Tonight Show Starring Jimmy Fallon,8976,United States,US,Comedy,166.0,44.0,22511000.0,0.0,0.0,0.0,0.0,100000.0,88.2,328239523.0,14.7,270663028.0,2006-01-08
825,The Vishal bhatt,13700000,9596430464.0,Comedy,The Vishal bhatt,1040,India,IN,Comedy,487.0,113.0,379240000.0,94800.0,1500000.0,1100000.0,18200000.0,600000.0,94.3,1366417754.0,5.36,471031528.0,2021-08-15
135,The Weeknd,32600000,23379969006.0,Music,The Weeknd,169,Canada,CA,Music,85.0,3.0,373828000.0,93500.0,1500000.0,1100000.0,17900000.0,200000.0,88.2,36991981.0,5.56,30628482.0,2011-02-25
530,TheBrianMaps,17100000,4448334716.0,Comedy,TheBrianMaps,498,Russia,RU,Entertainment,1624.0,6.0,37164000.0,9300.0,148700.0,111500.0,1800000.0,100000.0,88.2,144373535.0,4.59,107683889.0,2012-06-04
154,TheDonato,31200000,6187804950.0,Entertainment,TheDonato,3027,Argentina,AR,Games,997.0,3.0,190679000.0,47700.0,762700.0,572000.0,9200000.0,1900000.0,28.1,44938712.0,9.79,41339571.0,2015-02-17
89,TheEllenShow,38200000,22756581750.0,Entertainment,TheEllenShow,15672,United States,US,Entertainment,93.0,26.0,21804000.0,5500.0,87200.0,65400.0,1000000.0,571559.0432436799,88.2,328239523.0,14.7,270663028.0,2006-11-21
483,TheGrefg,18000000,6404852037.0,Gaming,TheGrefg,3566,Spain,ES,Games,950.0,8.0,43830000.0,11000.0,175300.0,131500.0,2100000.0,300625.1302672849,28.1,47076781.0,13.96,37927409.0,2012-01-30
431,TheOdd1sOut,19100000,4566120190.0,Comedy,TheOdd1sOut,139,United States,US,Comedy,1568.0,115.0,30986000.0,7700.0,123900.0,93000.0,1500000.0,317410.48783098324,88.2,328239523.0,14.7,270663028.0,2014-08-30
462,TheWillyrex,18400000,7038827526.0,Comedy,TheWillyrex,6943,Spain,ES,Games,825.0,7.0,11004000.0,2800.0,44000.0,33000.0,528200.0,307239.25819928764,28.1,47076781.0,13.96,37927409.0,2011-01-26
821,Think Music India,13800000,11039343563.0,Music,Think Music India,4978,India,IN,Music,374.0,112.0,217106000.0,54300.0,868400.0,651300.0,10400000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2009-08-15
284,Tilak,23400000,9465863821.0,Film & Animation,Tilak,6672,India,IN,Film,493.0,56.0,367347000.0,91800.0,1500000.0,1100000.0,17600000.0,900000.0,94.3,1366417754.0,5.36,471031528.0,2020-10-10
978,Timba Vk,12400000,2840137980.0,Gaming,Timba Vk,1024,Spain,ES,Games,3116.0,19.0,24022000.0,6000.0,96100.0,72100.0,1200000.0,100000.0,28.1,47076781.0,13.96,37927409.0,2012-06-16
31,Tips Official,59300000,33431802698.0,Music,Tips Official,4741,India,IN,Music,30.0,11.0,422634000.0,105700.0,1700000.0,1300000.0,20300000.0,600000.0,94.3,1366417754.0,5.36,471031528.0,2007-05-22
338,Tlnovelas,21500000,15013096899.0,News & Politics,tlnovelas,158,Mexico,MX,Entertainment,1936958.0,2063.0,15459.0,4.0,62.0,46.0,742.0,373585.9546284374,88.2,126014024.0,3.42,102626859.0,2014-01-02
775,TommyInnit,14200000,2084791147.0,Gaming,TommyInnit,342,United Kingdom,GB,Games,4696.0,27.0,54291000.0,13600.0,217200.0,162900.0,2600000.0,200000.0,88.2,66834405.0,3.85,55908316.0,2015-12-24
916,Top Viral Talent,12900000,3643698504.0,Entertainment,Top Viral Talent,1598,United States,US,Entertainment,2177.0,171.0,29379000.0,7300.0,117500.0,88100.0,1400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2014-01-02
324,Topper Guild,21900000,15552070846.0,Comedy,Topper Guild,816,United States,US,Comedy,204.0,91.0,687028000.0,171800.0,2700000.0,2100000.0,33000000.0,1900000.0,88.2,328239523.0,14.7,270663028.0,2014-07-09
861,Trakin Tech,13300000,2262690743.0,Science & Technology,Trakin Tech,3640,India,IN,Tech,4152.0,116.0,43669000.0,10900.0,174700.0,131000.0,2100000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2011-11-02
786,Trap City,14100000,5129529846.0,Music,TrapCity,3,Australia,AU,People,4032620.0,3671.0,147.0,0.04,0.59,0.44,7.0,1.0,36.3,25766605.0,5.27,21844756.0,2015-11-04
161,Trap Nation,30400000,14037426379.0,Music,Trap Nation,2725,United States,US,Music,255.0,46.0,45822000.0,11500.0,183300.0,137500.0,2200000.0,500852.18213848455,88.2,328239523.0,14.7,270663028.0,2012-09-23
552,Travis Scott,16700000,7979736581.0,Music,Travis Scott,13,United States,US,Music,564542.0,1920.0,37623.0,9.0,150.0,113.0,1800.0,277551.88910572726,88.2,328239523.0,14.7,270663028.0,2010-09-01
449,Triggered Insaan,18800000,3276891538.0,Comedy,Triggered Insaan,304,India,IN,People,2508.0,79.0,109026000.0,27300.0,436100.0,327100.0,5200000.0,700000.0,94.3,1366417754.0,5.36,471031528.0,2014-07-17
271,Troom Troom,23800000,10414479943.0,Howto & Style,Troom Troom,2425,United States,US,Howto,412.0,80.0,98052000.0,24500.0,392200.0,294200.0,4700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2015-09-12
295,Tsuriki Show,23000000,31494513067.0,Entertainment,Tsuriki Show,2905,Germany,DE,Comedy,34.0,1.0,756717000.0,189200.0,3000000.0,2300000.0,36300000.0,800000.0,28.1,83132799.0,3.04,64324835.0,2019-07-10
553,Tu COSMOPOLIS,16700000,5089284369.0,People & Blogs,Tu COSMOPOLIS,8741,Mexico,MX,People,1337.0,19.0,16139000.0,4000.0,64600.0,48400.0,774700.0,273662.052814019,88.2,126014024.0,3.42,102626859.0,2014-08-28
840,Typical Gamer,13500000,4301581610.0,Gaming,Typical Gamer,4312,Canada,CA,Games,1716.0,11.0,32557000.0,8100.0,130200.0,97700.0,1600000.0,210347.286899168,88.2,36991981.0,5.56,30628482.0,2008-08-24
568,UFC - Ultimate Fighting Championship,16400000,7135820721.0,Sports,UFC - Ultimate Fighting Championship,14662,United States,US,Sports,806.0,138.0,133208000.0,33300.0,532800.0,399600.0,6400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2006-03-04
100,Ultra Bollywood,36600000,15653786446.0,Trailers,Ultra Bollywood,9168,India,IN,Entertainment,205.0,26.0,131462000.0,0.0,0.0,0.0,0.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2009-10-21
299,Ultra Movie Parlour,22900000,5320485069.0,Movies,Ultra Movie Parlour,1670,India,IN,Film,1248.0,61.0,118846000.0,0.0,0.0,0.0,0.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2011-05-17
173,Ultra Records,29600000,17208027242.0,Music,Ultra Records,4903,United States,US,Music,165.0,50.0,81884000.0,20500.0,327500.0,245700.0,3900000.0,492697.9126777401,88.2,328239523.0,14.7,270663028.0,2006-10-24
612,Unspeakable,15900000,9052367553.0,Gaming,Unspeakable,796,United States,US,People,530.0,142.0,164895000.0,41200.0,659600.0,494700.0,7900000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2016-05-01
120,VEGETTA777,33800000,15432929204.0,Gaming,VEGETTA777,7606,Spain,ES,Games,211.0,2.0,39094000.0,9800.0,156400.0,117300.0,1900000.0,538408.4650645987,28.1,47076781.0,13.96,37927409.0,2008-03-02
540,VICE,16900000,4609753237.0,Entertainment,VICE,3900,United States,US,Entertainment,1543.0,134.0,36357000.0,9100.0,145400.0,109100.0,1700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2005-12-16
285,Valentina Pontes ofc,23400000,7926899136.0,Film & Animation,Valentina Pontes ofc,1291,Brazil,BR,Entertainment,667.0,14.0,28285000.0,7100.0,113100.0,84900.0,1400000.0,401420.89195421705,88.2,212559417.0,12.08,183241641.0,2014-04-14
304,Vania Mania Kids,22700000,10115316784.0,People & Blogs,Vania Mania Kids,985,United States,US,Education,438.0,87.0,155215000.0,38800.0,620900.0,465600.0,7500000.0,300000.0,88.2,328239523.0,14.7,270663028.0,2015-09-09
223,VanossGaming,25800000,15541421838.0,Gaming,VanossGaming,1762,Canada,CA,Games,206.0,5.0,54947000.0,13700.0,219800.0,164800.0,2600000.0,449380.756231998,88.2,36991981.0,5.56,30628482.0,2011-09-15
812,Veritasium,13900000,2165885634.0,Education,Veritasium,369,United States,US,Education,4466.0,161.0,44149000.0,11000.0,176600.0,132400.0,2100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2010-07-21
402,Vevo,20000000,559765455.0,Music,Vevo,1527,United States,US,Music,22747.0,109.0,1331000.0,333.0,5300.0,4000.0,63900.0,329899.8262497622,88.2,328239523.0,14.7,270663028.0,2006-04-14
869,VexTrex,13300000,7923901253.0,Entertainment,VexTrex,2411,Ukraine,UA,Entertainment,669.0,5.0,379346000.0,0.0,0.0,0.0,0.0,211567.6743516385,81.9,44385155.0,8.88,30835699.0,2014-09-08
853,Vibhu 96,13400000,20563378.0,Entertainment,Vibhu 96,256,India,IN,Education,342460.0,114.0,20264000.0,5100.0,81100.0,60800.0,972700.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2022-06-05
847,Vijay Kumar Viner Vlogs,13500000,7958771872.0,Entertainment,Vijay Kumar Viner Vlogs,1357,India,IN,Entertainment,663.0,116.0,109813000.0,27500.0,439300.0,329400.0,5300000.0,300000.0,94.3,1366417754.0,5.36,471031528.0,2019-03-22
379,Vijay Television,20400000,29406206620.0,Entertainment,Vijay Television,51515,India,IN,Entertainment,43.0,70.0,907534000.0,226900.0,3600000.0,2700000.0,43600000.0,400000.0,94.3,1366417754.0,5.36,471031528.0,2007-02-01
335,Village Cooking Channel,21600000,5863377051.0,Howto & Style,Village Cooking Channel,219,India,IN,Howto,1082.0,66.0,194604000.0,48700.0,778400.0,583800.0,9300000.0,400000.0,94.3,1366417754.0,5.36,471031528.0,2018-04-25
880,Vilmei,13200000,4205664894.0,Entertainment,Vilmei,1324,Indonesia,ID,People,1786.0,30.0,264308000.0,66100.0,1100000.0,792900.0,12700000.0,800000.0,28.1,270203917.0,4.69,151509724.0,2013-09-25
799,ViralHog,14000000,18917687143.0,People & Blogs,ViralHog,41117,United States,US,Animals,136.0,159.0,1364000000.0,340900.0,5500000.0,4100000.0,65500000.0,1100000.0,88.2,328239523.0,14.7,270663028.0,2014-08-22
10,Vlad and Niki,98900000,77180169894.0,Entertainment,Vlad and Niki,574,United States,US,Entertainment,8.0,5.0,580574000.0,145100.0,2300000.0,1700000.0,27900000.0,600000.0,88.2,328239523.0,14.7,270663028.0,2018-04-23
594,Vlad and Niki ARA,16100000,7399296005.0,Entertainment,Vlad and Niki ARA,510,United States,US,Entertainment,759.0,141.0,32011000.0,8000.0,128000.0,96000.0,1500000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2019-05-24
313,Vlad and Niki Arabic,22500000,10613701948.0,Entertainment,Vlad and Niki Arabic,526,United States,US,Entertainment,399.0,89.0,65066000.0,16300.0,260300.0,195200.0,3100000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2018-11-09
320,Vlad and Niki ESP,22000000,8594440895.0,Entertainment,Vlad and Niki ESP,515,United States,US,Entertainment,591.0,93.0,183871000.0,46000.0,735500.0,551600.0,8800000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2018-10-11
356,Vlad and Niki IDN,21000000,9789121606.0,Entertainment,Vlad and Niki IDN,498,United States,US,Entertainment,464.0,100.0,133362000.0,33300.0,533400.0,400100.0,6400000.0,300000.0,88.2,328239523.0,14.7,270663028.0,2018-11-09
764,Vlad and Niki PRT,14400000,6543282459.0,Entertainment,Vlad and Niki PRT,516,United States,US,Entertainment,918.0,157.0,40089000.0,10000.0,160400.0,120300.0,1900000.0,230992.73367152872,88.2,328239523.0,14.7,270663028.0,2018-11-03
850,Vlad y Niki Show,13400000,4622628957.0,Entertainment,Vlad y Niki Show,477,United States,US,Entertainment,1537.0,166.0,92228000.0,23100.0,368900.0,276700.0,4400000.0,200000.0,88.2,328239523.0,14.7,270663028.0,2018-11-08
866,Vogue,13300000,4177184071.0,Entertainment,Vogue,3166,United States,US,People,1789.0,167.0,45095000.0,11300.0,180400.0,135300.0,2200000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2008-06-29
618,Volga Video,15700000,9787697838.0,Film & Animation,Volga Video,16874,India,IN,Entertainment,463.0,97.0,51315000.0,12800.0,205300.0,153900.0,2500000.0,259687.41566755506,94.3,1366417754.0,5.36,471031528.0,2012-03-23
54,Voot Kids,45500000,21388725229.0,Entertainment,Voot Kids,4660,India,IN,Entertainment,105.0,18.0,233988000.0,58500.0,936000.0,702000.0,11200000.0,400000.0,94.3,1366417754.0,5.36,471031528.0,2016-11-23
581,W2S,16300000,4768370464.0,Gaming,W2S,652,United Kingdom,GB,Entertainment,1455.0,22.0,3079000.0,770.0,12300.0,9200.0,147800.0,265587.7218723424,88.2,66834405.0,3.85,55908316.0,2012-07-26
235,WB Kids,25200000,11081602368.0,People & Blogs,WB Kids,2025,United States,US,Film,375.0,70.0,140319000.0,35100.0,561300.0,421000.0,6700000.0,300000.0,88.2,328239523.0,14.7,270663028.0,2015-03-31
210,WORLDSTARHIPHOP,26500000,20358117330.0,Music,WORLDSTARHIPHOP,6873,United States,US,Music,117.0,63.0,89098000.0,22300.0,356400.0,267300.0,4300000.0,462634.10781401437,88.2,328239523.0,14.7,270663028.0,2008-11-08
12,WWE,96000000,77428473662.0,Sports,WWE,70127,United States,US,Sports,7.0,6.0,714614000.0,178700.0,2900000.0,2100000.0,34300000.0,600000.0,88.2,328239523.0,14.7,270663028.0,2007-05-11
240,WatchMojo.com,25100000,16357064198.0,Music,WatchMojo.com,24837,Canada,CA,Entertainment,180.0,6.0,49009000.0,12300.0,196000.0,147000.0,2400000.0,436273.32759301295,88.2,36991981.0,5.56,30628482.0,2007-01-25
33,Wave Music,58000000,40602020243.0,Music,Wave Music,19487,India,IN,Music,21.0,12.0,232025000.0,58000.0,928100.0,696100.0,11100000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2014-10-29
967,Wave Music Bhakti,12500000,5146004207.0,Music,Wave Music Bhakti,19899,India,IN,Music,1299.0,123.0,11079000.0,2800.0,44300.0,33200.0,531800.0,192457.7177429848,94.3,1366417754.0,5.36,471031528.0,2011-04-19
290,Wave Music Bhojpuri,23100000,12889240875.0,Music,Wave Music Bhojpuri,22578,India,IN,Music,293.0,59.0,52678000.0,13200.0,210700.0,158000.0,2500000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2014-08-10
849,Wengie,13500000,1900272833.0,Howto & Style,Wengie,462,United States,US,Howto,5297.0,165.0,1335000.0,334.0,5300.0,4000.0,64100.0,100000.0,88.2,328239523.0,14.7,270663028.0,2010-09-09
298,White Hill Music,23000000,10939966484.0,Entertainment,White Hill Music,5718,India,IN,Music,382.0,60.0,93183000.0,23300.0,372700.0,279500.0,4500000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2014-03-23
889,WiederDude,13100000,2733682792.0,Entertainment,WiederDude,289,United States,US,Games,3275.0,169.0,56894000.0,14200.0,227600.0,170700.0,2700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2016-06-12
460,Willie Salim,18500000,4051072188.0,People & Blogs,Willie Salim,679,Indonesia,ID,People,1868.0,13.0,197369000.0,49300.0,789500.0,592100.0,9500000.0,1600000.0,28.1,270203917.0,4.69,151509724.0,2014-01-06
529,Willyrex,17200000,5024088947.0,Gaming,Willyrex,7550,Spain,ES,Games,1359.0,9.0,15405000.0,3900.0,61600.0,46200.0,739500.0,283296.9696374137,28.1,47076781.0,13.96,37927409.0,2009-08-09
771,Wish 107.5,14200000,6048517979.0,Music,Wish 107.5,1823,Philippines,PH,Music,1036.0,8.0,62658000.0,15700.0,250600.0,188000.0,3000000.0,226566.58457151958,88.2,108116615.0,2.15,50975903.0,2014-07-13
195,Wiz Khalifa,27500000,13379395501.0,Music,Wiz Khalifa,682,United States,US,Music,275.0,57.0,90450000.0,22600.0,361800.0,271300.0,4300000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2008-05-09
908,Wolfoo Channel,13000000,301547793.0,Entertainment,Wolfoo Channel,22,Pakistan,PK,People,4035874.0,3926.0,590.0,0.15,2.0,2.0,28.0,8.0,28.1,216565318.0,4.45,79927762.0,2021-08-11
951,Wolfoo Family,12500000,161254021.0,Entertainment,Wolfoo Family,61,United States,US,Film,81750.0,175.0,757789000.0,0.0,0.0,0.0,0.0,186409.6497023288,88.2,328239523.0,14.7,270663028.0,2019-10-21
846,Woody & Kleiny,13500000,11717217293.0,Comedy,Woody & Kleiny,975,United Kingdom,GB,Entertainment,333.0,29.0,495561000.0,123900.0,2000000.0,1500000.0,23800000.0,400000.0,88.2,66834405.0,3.85,55908316.0,2013-03-30
83,WorkpointOfficial,39000000,36131228583.0,Entertainment,WorkpointOfficial,72580,Thailand,TH,Entertainment,27.0,1.0,130461000.0,32600.0,521800.0,391400.0,6300000.0,200000.0,28.1,69625582.0,0.75,35294600.0,2012-11-05
145,Worldwide Records Bhojpuri,31700000,16476978876.0,Music,Worldwide Records Bhojpuri,6518,India,IN,Music,177.0,39.0,112648000.0,28200.0,450600.0,337900.0,5400000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2012-03-15
436,Wow Kidz Action,19000000,8281724393.0,Film & Animation,Wow Kidz Action,1525,India,IN,Entertainment,618.0,78.0,105706000.0,26400.0,422800.0,317100.0,5100000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2017-11-08
589,XO TEAM,16200000,14784781923.0,People & Blogs,XO TEAM Family,189,United States,US,People,153622.0,1776.0,37911.0,9.0,152.0,114.0,1800.0,1000.0,88.2,328239523.0,14.7,270663028.0,2020-09-12
80,XXXTENTACION,39200000,10507474316.0,Music,XXXTENTACION,133,United States,US,Music,403.0,24.0,58362000.0,14600.0,233400.0,175100.0,2800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2015-06-23
682,XpressTV,15000000,4008801873.0,Entertainment,XpressTV,724,Mexico,MX,Entertainment,1907.0,26.0,33880000.0,8500.0,135500.0,101600.0,1600000.0,100000.0,88.2,126014024.0,3.42,102626859.0,2014-11-17
152,YOLO AVENTURAS,31200000,9673649438.0,People & Blogs,YOLO AVENTURAS,65,Venezuela,VE,Comedy,3361188.0,522.0,3589.0,0.9,14.0,11.0,172.0,100.0,28.1,28515829.0,8.8,25162368.0,2018-12-16
38,YRF,54600000,35302243691.0,Film & Animation,YRF,3707,India,IN,Music,28.0,15.0,512093000.0,128000.0,2000000.0,1500000.0,24600000.0,500000.0,94.3,1366417754.0,5.36,471031528.0,2006-06-07
954,Yair17,12500000,1402042328.0,Gaming,Yair17,1109,Mexico,MX,Games,7741.0,33.0,8869000.0,2200.0,35500.0,26600.0,425700.0,186986.8512165823,88.2,126014024.0,3.42,102626859.0,2014-01-22
365,Yoeslan,20700000,17963202261.0,Entertainment,Yoeslan,619,United States,US,Entertainment,146.0,101.0,874796000.0,218700.0,3500000.0,2600000.0,42000000.0,1000000.0,88.2,328239523.0,14.7,270663028.0,2020-09-26
102,YouTube,36300000,3010784935.0,News & Politics,YouTube,744,United States,US,Entertainment,2860.0,32.0,21103000.0,5300.0,84400.0,63300.0,1000000.0,300000.0,88.2,328239523.0,14.7,270663028.0,1970-01-01
560,Younes Zarou,16600000,15278668857.0,Entertainment,Younes Zarou,2200,Germany,DE,Entertainment,213.0,4.0,617257000.0,154300.0,2500000.0,1900000.0,29600000.0,900000.0,28.1,83132799.0,3.04,64324835.0,2021-05-06
938,YoungBoy Never Broke Again,12700000,13174393401.0,Entertainment,YoungBoy Never Broke Again,142,United States,US,Music,279.0,173.0,169968000.0,42500.0,679900.0,509900.0,8200000.0,100000.0,88.2,328239523.0,14.7,270663028.0,2015-01-04
788,Yudist Ardhana,14100000,6036496916.0,Entertainment,Yudist Ardhana,2854,Indonesia,ID,Entertainment,1029.0,27.0,176062000.0,44000.0,704200.0,528200.0,8500000.0,400000.0,28.1,270203917.0,4.69,151509724.0,2016-01-06
244,Yuya,24800000,2588501115.0,Howto & Style,Yuya,672,Mexico,MX,Howto,3505.0,9.0,336291.0,84.0,1300.0,1000.0,16100.0,418998.1708713612,88.2,126014024.0,3.42,102626859.0,2009-09-20
333,ZAMZAM ELECTRONICS TRADING,21700000,8507818877.0,Entertainment,ZAMZAM ELECTRONICS TRADING,15126,United Arab Emirates,AE,People,608.0,4.0,1598000000.0,399600.0,6400000.0,4800000.0,76700000.0,3400000.0,36.8,9770529.0,2.35,8479744.0,2020-12-19
768,ZEE5,14400000,18515587421.0,Entertainment,ZEE5,101401,India,IN,Entertainment,142.0,108.0,149799000.0,37400.0,599200.0,449400.0,7200000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2018-02-13
323,Zach Choi ASMR,21900000,5918314128.0,People & Blogs,Zach Choi ASMR,946,United States,US,People,1069.0,94.0,234222000.0,58600.0,936900.0,702700.0,11200000.0,400000.0,88.2,328239523.0,14.7,270663028.0,2014-07-05
781,Zee Bangla,14200000,11428794827.0,Entertainment,Zee Bangla,132398,India,IN,Entertainment,352.0,109.0,59927000.0,15000.0,239700.0,179800.0,2900000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2008-02-26
981,Zee Kids,12400000,7683670251.0,Film & Animation,Zee Kids,1212,India,IN,Entertainment,709.0,124.0,95163000.0,23800.0,380700.0,285500.0,4600000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2012-07-06
622,Zee Music Classic,15700000,5558051295.0,Music,Zee Music Classic,1640,India,IN,Music,1174.0,97.0,86450000.0,21600.0,345800.0,259300.0,4100000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2014-05-20
11,Zee Music Company,96700000,57856289381.0,Music,Zee Music Company,8548,India,IN,Music,12.0,3.0,803613000.0,200900.0,3200000.0,2400000.0,38600000.0,1100000.0,94.3,1366417754.0,5.36,471031528.0,2014-03-12
158,Zee News,30500000,16709857823.0,News & Politics,Zee News,180092,India,IN,News,168.0,41.0,461472000.0,115400.0,1800000.0,1400000.0,22200000.0,600000.0,94.3,1366417754.0,5.36,471031528.0,2007-06-19
22,Zee TV,70500000,73139054467.0,Entertainment,Zee TV,129204,India,IN,Entertainment,9.0,6.0,1707000000.0,426800.0,6800000.0,5100000.0,81900000.0,900000.0,94.3,1366417754.0,5.36,471031528.0,2005-12-11
964,Zee Tamil,12500000,11552190002.0,Entertainment,Zee Tamil,102699,India,IN,Entertainment,342.0,123.0,349940000.0,87500.0,1400000.0,1000000.0,16800000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2008-08-26
801,Zee Telugu,14000000,12597067132.0,Entertainment,zeetelugu,3,India,IN,Music,4039216.0,4651.0,7.0,0.0,0.03,0.02,0.34,228891.18361647503,94.3,1366417754.0,5.36,471031528.0,2007-01-31
833,Zeinab Harake,13600000,896891351.0,Entertainment,Zeinab Harake,273,Philippines,PH,People,13437.0,9.0,12088000.0,3000.0,48400.0,36300.0,580200.0,100000.0,88.2,108116615.0,2.15,50975903.0,2017-10-19
176,Zhong,29200000,14727238483.0,Entertainment,Zhong,1513,United States,US,Entertainment,230.0,51.0,180519000.0,0.0,0.0,0.0,0.0,1000000.0,88.2,328239523.0,14.7,270663028.0,2015-01-19
971,_vector_,12400000,7597013023.0,Comedy,_vector_,398,United States,US,Comedy,720.0,176.0,903672000.0,225900.0,3600000.0,2700000.0,43400000.0,1200000.0,88.2,328239523.0,14.7,270663028.0,2019-03-24
172,ashish chanchlani vines,29800000,4457913639.0,Comedy,ashish chanchlani vines,151,India,IN,Comedy,1622.0,42.0,26171000.0,6500.0,104700.0,78500.0,1300000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2009-07-06
985,bharatzkitchen HINDI,12400000,2315226648.0,Howto & Style,bharatzkitchen HINDI,729,India,IN,Howto,4042.0,124.0,30968000.0,7700.0,123900.0,92900.0,1500000.0,100000.0,94.3,1366417754.0,5.36,471031528.0,2016-08-10
949,colinfurze,12500000,1612094871.0,Entertainment,colinfurze,385,United Kingdom,GB,Entertainment,6487.0,33.0,8482000.0,2100.0,33900.0,25400.0,407200.0,187212.71267868148,88.2,66834405.0,3.85,55908316.0,2006-11-15
962,elcarteldesantatv,12500000,7489455451.0,Music,elcarteldesantatv,377,Mexico,MX,Entertainment,743.0,33.0,115881000.0,29000.0,463500.0,347600.0,5600000.0,100000.0,88.2,126014024.0,3.42,102626859.0,2008-11-27
207,enchufetv,26700000,10317306313.0,Comedy,enchufetv,975,Colombia,CO,Comedy,420.0,5.0,24363000.0,6100.0,97500.0,73100.0,1200000.0,459853.13447982585,51.3,50339443.0,9.71,40827302.0,2011-11-13
423,etvteluguindia,19400000,23038014291.0,Entertainment,etvteluguindia,125974,India,IN,Entertainment,88.0,75.0,272917000.0,68200.0,1100000.0,818800.0,13100000.0,200000.0,94.3,1366417754.0,5.36,471031528.0,2010-03-15
